customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,registration_date,customer_segment,is_active
4138,Autumn,Cabrera,wonglaurie@example.net,(651)405-6325,59455 Karen Common,Lake Reneeside,Maine,48873,USA,2025-02-14,Standard,False
4139,Jason,Ray,mariabooth@example.org,+1-508-466-1212x09676,049 Williams Run,Williamsonfort,New Hampshire,35403,USA,2025-01-24,Premium,False
4140,Gina,Morse,oliverdanny@example.net,768-718-3266,499 Johnson Field Suite 537,Lake Duane,California,73317,USA,2024-09-14,Premium,False
4141,Marc,Guerra,sgonzalez@example.com,929-686-5866x7687,5765 Barr Pine Apt. 519,Martinezburgh,Maryland,84057,USA,2025-09-28,Premium,True
4142,Jessica,Allen,john00@example.net,844-896-3417x46097,25035 Reid Crossing,Christianland,Maryland,62303,USA,2025-04-09,Basic,True
4143,Jason,Fletcher,davisvanessa@example.org,(634)536-3936x58980,67918 Morgan Bypass Apt. 158,Jackiehaven,Maryland,64447,USA,2025-01-22,Basic,True
4144,Laura,Bullock,michelleburke@example.net,3687587861,3293 Katherine Junctions Suite 760,Hudsonside,Virginia,94558,USA,2025-06-30,Standard,False
4145,Danielle,Harris,katrina59@example.com,+1-246-283-3368x28501,247 Jones Creek Apt. 178,Port Jared,Maine,07122,USA,2026-01-13,Basic,True
4146,Robert,Davis,lisabraun@example.com,001-661-471-5363,21040 Patel Greens Apt. 206,Williamston,Maine,08276,USA,2024-02-16,Basic,True
4147,Michael,Douglas,pnovak@example.com,285.687.5334x677,809 Elizabeth Summit Apt. 097,North Kenneth,New Mexico,50996,USA,2024-08-19,Standard,True
4148,Stephen,Watson,bowmanjames@example.com,(473)273-2747x461,20944 Marshall Ridge,Brianburgh,North Dakota,68030,USA,2024-03-01,Standard,True
4149,Jason,Carson,kenneth91@example.com,825-567-3601x3583,0415 Lauren Drive,Tabithabury,Mississippi,04538,USA,2024-10-22,Basic,False
4150,Randy,Salazar,matthewstammy@example.com,3818262730,738 David Lakes Apt. 055,Dustinside,Maryland,07057,USA,2025-12-26,Standard,True
4151,Whitney,Mayo,brian73@example.com,317.360.3648,030 Holmes Drives,New Crystal,South Dakota,23694,USA,2024-07-13,Basic,False
4152,Michael,Reyes,lucasjenkins@example.org,(559)518-9853x992,1643 Rivera Club Apt. 721,Port Rachelbury,South Carolina,42739,USA,2024-08-13,Basic,True
4153,Jessica,Rice,kimberly86@example.com,001-620-429-0842x913,40658 Torres Views Suite 008,East Margaret,New Mexico,33224,USA,2024-07-03,Basic,False
4154,Heather,Pope,smithtina@example.org,001-557-881-7424x96323,9522 Megan Grove,South Thomas,Idaho,72452,USA,2025-11-18,Premium,True
4155,Cynthia,Swanson,swillis@example.net,(672)352-9426x692,10315 Smith Plain,North Jeffrey,North Dakota,22383,USA,2024-02-22,Premium,True
4156,Amanda,Vaughn,jsanchez@example.com,001-808-528-1085,3007 Taylor Highway Apt. 111,Port Alan,New York,13773,USA,2024-10-16,Basic,True
4157,Brian,Cole,davidgarcia@example.org,+1-580-772-7247,16761 Kimberly Trace,Matthewsland,New Hampshire,86652,USA,2025-03-28,Standard,True
4158,Richard,May,dlee@example.com,+1-921-624-3249x1934,086 Jamie Skyway Suite 850,Shannonton,New York,68719,USA,2024-08-12,Basic,True
4159,Bob,Gutierrez,eallen@example.net,316-360-9088x3941,250 Joseph Garden Apt. 491,Victoriaborough,New Hampshire,03232,USA,2024-09-07,Premium,True
4160,Victoria,Caldwell,david78@example.org,904-510-2296x1939,447 Roy Radial,Stewartfort,Ohio,23933,USA,2025-09-13,Basic,True
4161,Christina,Morris,hollandangela@example.org,765.536.4481x6393,855 Erik Corners,West Shanefort,Idaho,82609,USA,2024-07-01,Basic,True
4162,Jaime,Gomez,jessica42@example.org,+1-515-328-8868,35929 Salazar Forges,Wolfbury,Utah,26118,USA,2025-06-24,Basic,True
4163,Steven,Richards,walkermonica@example.net,(360)949-5428x64043,209 Andrea Point,Ballshire,Maine,99886,USA,2024-11-27,Premium,True
4164,Terri,Clarke,richard73@example.com,(575)235-1254,64094 Wesley Mountain,Marissaville,Louisiana,79340,USA,2024-03-30,Basic,True
4165,Kristen,Allen,cynthiakemp@example.com,(541)551-1437x9457,11343 Olson Mountains,South Michaelside,New Hampshire,18167,USA,2024-06-29,Premium,True
4166,Jeffery,Watson,ncoleman@example.org,706.911.7027x3146,9218 Samuel Lake Apt. 979,Randallland,Pennsylvania,91872,USA,2024-06-22,Basic,False
4167,Christopher,Mays,fordmaria@example.com,201.961.2351,86045 Watts Club Apt. 839,Port Amandamouth,Oklahoma,91817,USA,2025-09-13,Basic,True
4168,Chris,Scott,katrinapalmer@example.com,001-803-705-0359,850 Melton Glens,Donnamouth,Oklahoma,47827,USA,2024-09-30,Basic,True
4169,Angela,Ross,joneswilliam@example.org,247.816.4666x6301,212 Villanueva Keys,Cobbshire,Illinois,72772,USA,2025-07-08,Standard,True
4170,Allison,Evans,odonovan@example.org,725-754-9230x1355,578 Fernandez Hills Suite 720,Lynchshire,New York,02579,USA,2024-12-05,Basic,True
4171,Philip,Mcdaniel,robert22@example.org,(245)478-4860x254,168 Lowe Crossroad,New Kellyburgh,New York,85762,USA,2025-04-03,Premium,True
4172,Tyler,Gardner,briangarcia@example.org,+1-975-531-4618x10777,60365 Henderson Square Apt. 637,Gutierrezfort,Wyoming,25447,USA,2024-11-13,Basic,True
4173,Patrick,Lynch,hensonryan@example.com,001-562-535-1506x460,871 Hester Landing,Port Evelynstad,Arizona,59591,USA,2025-01-23,Standard,True
4174,Thomas,Craig,jfrazier@example.org,774.875.2562,3820 Moore Isle,Baileyberg,New Hampshire,18867,USA,2024-05-12,Basic,True
4175,Michael,Benson,jacobschmitt@example.net,+1-442-787-7859x001,607 Nicholas Alley,Conradfort,New Jersey,15031,USA,2024-03-02,Standard,True
4176,David,Brown,daviscatherine@example.com,+1-791-460-6929x8517,87607 Meghan Burg Suite 852,Morganmouth,North Carolina,08736,USA,2024-07-22,Premium,True
4177,Amber,Rojas,andersonbriana@example.org,001-508-780-6986x4022,40107 Andrew Prairie,Millerland,Georgia,82640,USA,2024-11-08,Standard,True
4178,Randall,Flores,tmays@example.com,217-739-5266,5707 Dustin Crescent,East Lindsey,California,47731,USA,2025-08-05,Standard,True
4179,Maria,Wade,michael77@example.net,601-672-3907x02747,816 Thomas Highway,South Sandraville,South Carolina,19143,USA,2025-03-10,Basic,False
4180,Michael,Elliott,frances14@example.com,+1-280-530-3211x383,46778 Michael Ramp,North Seantown,Nebraska,74977,USA,2024-08-28,Basic,True
4181,Mark,Munoz,taylorlarry@example.net,346.810.4344,833 Samuel Corner Suite 986,Monicastad,Delaware,02933,USA,2025-11-28,Premium,True
4182,Jose,Rosales,hendersonolivia@example.net,(681)626-8289,1854 Ramirez Forges,Johnstad,Virginia,22942,USA,2024-06-01,Basic,True
4183,Judith,Mcclure,nancymiller@example.com,288-801-6598x4377,30313 Jared Plain,Lake Dianaland,California,86597,USA,2025-11-10,Standard,False
4184,Sara,Wagner,uwright@example.com,206-245-9340,0965 Randy Gateway,West Edward,North Dakota,29139,USA,2024-03-16,Premium,True
4185,Jennifer,Stout,catherine50@example.com,686.602.4896x9148,0274 Shane Pines Apt. 019,Lake Laura,South Carolina,17895,USA,2024-03-26,Basic,False
4186,Victoria,Sanchez,qjones@example.net,001-375-756-3338x7180,19748 Pamela Stream,East Racheltown,North Dakota,32957,USA,2026-01-01,Standard,True
4187,Anthony,May,sjoseph@example.net,218.517.5753,5377 Gonzalez Spurs,Evanmouth,Minnesota,69724,USA,2024-11-22,Premium,True
4188,Michael,Walker,henryjones@example.org,733-741-0249,516 Travis Shoal Apt. 261,North Jacob,New York,52291,USA,2025-01-01,Standard,True
4189,Scott,Conley,jamesjohnson@example.com,+1-741-723-0785x31853,099 Warner Harbor Suite 549,Delacruzfort,Indiana,12074,USA,2025-03-02,Standard,True
4190,Taylor,Thompson,stricklandjames@example.net,470.897.4466,54581 Tabitha Shoals Apt. 448,Robertside,Texas,47962,USA,2024-12-06,Standard,True
4191,Frank,Martinez,byrdmatthew@example.org,880.971.5583,443 Susan Landing Suite 895,Wernerhaven,Arkansas,93352,USA,2026-01-30,Standard,False
4192,David,Lee,corylopez@example.com,6705583576,04214 Sutton Mission,New Kyle,Wyoming,91017,USA,2024-09-26,Basic,False
4193,Belinda,Wyatt,qrodriguez@example.net,001-767-588-1652x473,74487 Townsend Center,East William,North Carolina,27420,USA,2024-09-21,Standard,False
4194,Hunter,Martinez,isabelwalls@example.org,451.387.9323x0720,071 Martin Shoals,Hensonland,Wisconsin,73063,USA,2025-09-21,Basic,False
4195,Edward,Mcbride,darrellcollins@example.org,001-878-381-7327x358,667 Kerri Spurs,New Kevin,Virginia,21192,USA,2025-03-08,Standard,False
4196,Jeremy,Espinoza,kendra06@example.org,(402)764-5794x883,2083 Martin Lakes,Kimbury,Maryland,90464,USA,2024-09-19,Basic,False
4197,Bridget,Anderson,brian96@example.com,+1-923-392-7783x20342,8523 Linda Manor Suite 800,South Teresa,Connecticut,55829,USA,2025-03-21,Premium,True
4198,Crystal,Wood,davidroberts@example.net,+1-397-934-1613x82787,08839 Shaw Point,Carrside,Tennessee,94585,USA,2024-12-13,Basic,True
4199,Thomas,Lynch,jocelynschwartz@example.com,+1-870-997-4952x10109,142 Leblanc Garden,Blankenshipport,Idaho,84482,USA,2025-09-22,Standard,False
4200,Wendy,Warren,westsherri@example.com,672-250-2272x308,08087 Stephanie Valley Apt. 593,Markstad,Maryland,34162,USA,2025-07-03,Premium,True
4201,Paul,Ross,kelsey57@example.org,6059205772,3678 Amanda Port Suite 060,Tonyamouth,Maryland,74962,USA,2024-04-07,Basic,True
4202,Brian,Rosario,jessica96@example.org,655-303-9952,442 Williams Burg,North Joshua,California,70034,USA,2024-10-08,Standard,False
4203,Jennifer,Guzman,jerry41@example.net,(771)765-1080x36821,76727 Nicholas Junction,North Adamshire,Utah,33187,USA,2024-03-10,Premium,True
4204,Elizabeth,Moore,kevinnguyen@example.com,(795)972-2940,896 Sanchez Forks Apt. 648,Aliciaborough,North Carolina,76099,USA,2025-08-20,Basic,True
4205,Heather,Stuart,ashley09@example.org,(742)356-0914x58734,6180 Wilson Orchard Suite 090,Lake Courtney,Tennessee,20592,USA,2026-01-26,Premium,False
4206,Allison,Flores,malonejoseph@example.org,3402486202,71769 Hannah Mews Suite 213,Allenchester,Florida,52150,USA,2025-04-20,Premium,True
4207,Robin,Miller,timothy01@example.net,947.366.7407,07263 Jessica Valley,West Jonathan,Rhode Island,36164,USA,2026-02-01,Standard,True
4208,Kim,Bailey,nathanduncan@example.org,(687)335-2089x037,543 Alyssa Stream Suite 766,Dawnshire,Iowa,79502,USA,2025-06-30,Premium,True
4209,Daniel,Washington,christinafowler@example.com,974.353.7932,2629 Cole Knolls Apt. 466,Harveyshire,Maine,44331,USA,2024-03-21,Premium,True
4210,Kayla,Sutton,albert35@example.com,2035308972,87650 Misty Summit Apt. 155,Lake Heather,Hawaii,72156,USA,2024-07-20,Standard,True
4211,Lisa,Reid,elizabethrogers@example.com,904-502-3672x166,04125 Michael Shoals Apt. 567,Lucasshire,North Carolina,82884,USA,2024-10-03,Standard,True
4212,Keith,Lindsey,jasonyoung@example.org,001-821-340-3209x576,069 Freeman Circles,South Jose,California,85350,USA,2025-05-06,Standard,True
4213,Michael,Long,ambermiller@example.com,621.976.2747x821,02910 Tricia Crest Apt. 196,Morenomouth,Florida,31840,USA,2025-11-14,Premium,True
4214,William,Thompson,floydveronica@example.com,+1-869-635-1685x2005,62812 Robert Cliffs Apt. 549,Middletonton,Iowa,81268,USA,2024-11-16,Basic,False
4215,Jacqueline,Hernandez,radams@example.com,434-717-6083,33812 Sara Flats,Port Jodyberg,Colorado,31092,USA,2025-05-29,Premium,True
4216,Kevin,Flowers,parkselizabeth@example.net,(925)314-0330x1191,0212 Herrera Center,Lake Chrisshire,Hawaii,43666,USA,2025-09-24,Standard,True
4217,William,Galvan,lisa50@example.org,282.978.7426,4848 Koch Passage Apt. 453,Angelaborough,Arkansas,77803,USA,2024-03-29,Premium,False
4218,Tonya,Martin,jmoore@example.net,436.692.1229x289,1016 Sanchez Falls,Juanberg,Iowa,23801,USA,2024-02-03,Premium,True
4219,Jay,Mcclain,randalllee@example.com,(738)619-1176x752,5464 Michael Pines Suite 477,Carolynmouth,Connecticut,04101,USA,2024-05-22,Basic,True
4220,Danielle,Gonzales,amyharrison@example.org,212.202.1509x304,66617 Tyler Squares,Hamiltonhaven,California,63291,USA,2026-01-12,Premium,True
4221,Charles,Hampton,campbelldavid@example.net,001-466-848-7864x6943,102 Christina Stream,Lake Bridget,Maine,61879,USA,2025-06-05,Standard,False
4222,Victoria,Lopez,pgarcia@example.com,+1-738-610-6678,1557 Melvin Plains Suite 893,West Briana,Oregon,59639,USA,2024-11-25,Basic,True
4223,Jonathan,Miller,joseph45@example.com,992.285.4212,869 Macdonald Loaf Suite 862,West Chad,Tennessee,81504,USA,2025-05-24,Basic,False
4224,Bradley,Fernandez,lydia67@example.com,(539)615-9901x6642,209 Simpson Shores,Christinehaven,Georgia,40412,USA,2025-03-15,Standard,False
4225,Walter,Carlson,adamswendy@example.org,901.564.5436,614 Kaitlin Cove,Bartlettton,Arkansas,90957,USA,2024-04-24,Standard,True
4226,John,Robinson,michelle33@example.net,6548683674,85285 Mills Trail Suite 438,South Kevin,New Hampshire,92667,USA,2025-02-15,Premium,False
4227,Trevor,Reynolds,jenniferortiz@example.com,866-257-1263,8597 Williams Garden Suite 389,Rodneystad,Utah,02988,USA,2025-08-23,Standard,False
4228,Stacey,Craig,markpeters@example.net,549.493.7797,813 Alvarez Lights,Michaelhaven,Texas,40856,USA,2025-01-15,Premium,True
4229,Ashley,Perry,woodardcarla@example.org,319.662.9510x61956,945 Yolanda Shoal,West Ericview,Indiana,32358,USA,2026-01-26,Premium,False
4230,Paula,Ryan,anthony22@example.com,587.520.5011x1405,915 Katelyn Walk Suite 420,South Rebeccaside,Idaho,65151,USA,2024-02-15,Standard,True
4231,Jean,Sutton,sreyes@example.com,(902)314-7076,9030 Kimberly Land,East Kayla,North Carolina,72655,USA,2025-08-28,Standard,True
4232,Courtney,Goodman,allenkristine@example.com,001-232-257-2687,583 Melendez Falls,West Roberthaven,Alabama,53638,USA,2025-10-19,Basic,True
4233,Don,Mathis,michaelgregory@example.com,310-854-9734,7002 Robert Brooks Apt. 749,East Jaime,Utah,70448,USA,2024-07-15,Basic,False
4234,David,Torres,louisstrickland@example.net,(676)211-7623,3886 Morris Crossing,Thomasville,Kentucky,94465,USA,2024-07-08,Basic,True
4235,Mark,Thompson,deannaroberts@example.org,800-445-5310,2734 Anthony Mountains,West Bailey,Vermont,50385,USA,2024-11-03,Basic,True
4236,Katie,Miles,chelseawolf@example.com,001-850-851-9490x00253,4493 Amy Square Suite 545,Carrilloshire,New Mexico,98888,USA,2025-04-30,Premium,True
4237,Dustin,Turner,robert11@example.net,(943)270-6935,036 Jackson Ferry,West Ericafurt,New Mexico,25606,USA,2025-08-18,Basic,True
4238,Glenn,Gibson,lisa30@example.net,657.290.1918x213,207 Graves Pike,Lake Keith,Oregon,72663,USA,2026-01-19,Basic,True
4239,Troy,Flores,pamelahenry@example.net,001-822-259-6358x73011,220 Woods Vista Suite 303,Port Ann,Florida,29018,USA,2026-01-25,Basic,True
4240,Christopher,Jones,qpeterson@example.com,823.631.7255,178 Brad Mill Apt. 527,North Saraborough,Oklahoma,58771,USA,2024-11-15,Premium,True
4241,Steven,Peters,jimenezdillon@example.net,902-613-9590,3515 Horn Parkways,Maryborough,Montana,54655,USA,2025-06-13,Basic,True
4242,Sara,Barber,cwilson@example.net,421-374-8761x52093,22645 Brianna Isle Apt. 291,Newmanfurt,Wisconsin,57794,USA,2026-01-15,Standard,True
4243,David,Bernard,petersonjuan@example.org,706-975-1515x0909,32109 Estrada Coves Apt. 822,Richardborough,Alabama,95789,USA,2025-03-12,Premium,True
4244,Kelly,Rowe,tterrell@example.net,(218)210-6970,47735 Barbara Crossing,Savannahfurt,West Virginia,18351,USA,2025-04-29,Premium,True
4245,Christina,Castro,carlsonmichael@example.org,(217)798-9123x003,084 Schwartz Ridges Apt. 087,Jennifertown,Nevada,24958,USA,2024-02-06,Premium,True
4246,Danielle,Marshall,james98@example.org,+1-244-626-1531x303,8380 Amber Views Suite 831,Juarezton,Illinois,17237,USA,2024-10-12,Basic,False
4247,Monica,Wu,erinstevens@example.net,+1-449-727-5534x272,22182 Marcus Orchard,Danielsville,Nebraska,12032,USA,2025-06-13,Premium,True
4248,Gail,Johnson,steelejames@example.net,+1-749-385-8217x810,422 Michael Valleys Suite 704,South Sarah,Ohio,72482,USA,2025-07-26,Standard,True
4249,Jeremiah,Anderson,wolfemma@example.net,4304880044,288 Clark Trail,Lake Chadside,Rhode Island,84742,USA,2025-04-10,Standard,True
4250,Derrick,Kim,collin70@example.net,+1-506-419-0858x0260,470 Thompson Roads Apt. 947,Aguilarbury,Kansas,21973,USA,2026-01-15,Standard,False
4251,Wesley,Anderson,santanamichael@example.com,+1-390-536-0426x324,4973 Watts Mission Apt. 159,New Heidishire,Wyoming,88344,USA,2024-05-05,Premium,False
4252,Michael,Hebert,matthewallen@example.net,344-944-9628x047,43903 Blair Pass,Sharonbury,Ohio,23167,USA,2025-04-22,Premium,True
4253,Victor,Guerrero,jillianvaldez@example.org,001-889-613-5943x74643,7935 Natalie Corner,South Judithborough,North Dakota,10902,USA,2024-12-29,Standard,True
4254,Larry,Scott,meganturner@example.org,386.659.7953x03337,154 Hernandez Flats Apt. 697,Randallview,Maryland,66666,USA,2024-10-12,Premium,True
4255,Dana,Kim,gjohnston@example.net,5897111470,4188 Roth Flat Apt. 957,Shawnland,Maryland,62628,USA,2025-07-07,Premium,True
4256,Sandra,Russo,alexanderjulie@example.com,3886161688,66413 Barton Brook,Davidburgh,Illinois,80212,USA,2024-07-31,Standard,True
4257,Mark,Cortez,ypacheco@example.org,741.512.3949,1163 Michael Points,Kristymouth,California,80064,USA,2026-01-16,Premium,True
4258,Dwayne,Neal,samanthapoole@example.net,723.338.4173x544,20115 Reyes Creek Suite 567,Lake Tony,Michigan,74760,USA,2025-08-08,Premium,True
4259,Linda,Hester,zjohnson@example.net,001-693-200-7387x2237,048 Kelly Alley,North Jacquelinechester,New Mexico,48762,USA,2025-07-22,Standard,False
4260,Jeremy,Cook,christopher21@example.net,(895)445-4708x160,865 Sanders Mills Apt. 734,North Tracey,Idaho,21983,USA,2024-03-10,Basic,True
4261,Brandon,Harris,timothyfischer@example.net,001-615-606-7678x5718,265 Knox Haven,East Brandon,Washington,21055,USA,2024-11-23,Premium,True
4262,Carol,Sellers,jessicagibson@example.net,960-252-1021x784,889 Jenkins Freeway,Port Thomasfort,Tennessee,71994,USA,2025-08-18,Premium,True
4263,Susan,Carter,ycantrell@example.org,(596)318-7594x94353,6381 William Village,Tammybury,Louisiana,81578,USA,2025-06-01,Basic,True
4264,Danielle,Vincent,michelle81@example.com,+1-221-776-0092x69830,0239 Sandra Wall Apt. 914,Monroemouth,Nebraska,83023,USA,2024-08-19,Standard,False
4265,Tara,Tucker,progers@example.net,712.425.4846,36281 Conley Route,West Barbarabury,California,53511,USA,2025-10-13,Premium,True
4266,Rachel,Moses,jensenchristine@example.org,861.715.9862x5830,35049 Mason Glen Suite 361,East Marcside,Idaho,43147,USA,2025-02-13,Premium,False
4267,Ethan,Maldonado,andreaharris@example.net,001-597-719-8085x042,7624 Deborah Stravenue Apt. 659,New Jamestown,Idaho,69626,USA,2026-01-06,Standard,True
4268,Dan,Hudson,isantana@example.org,383.983.8696,406 Flowers Plains Apt. 247,Rachelborough,South Carolina,60693,USA,2024-08-07,Standard,True
4269,Julie,Chavez,adamwilliams@example.org,340.614.4362x3564,2486 Mccann Track Suite 913,West Stevebury,North Dakota,35936,USA,2025-01-01,Premium,True
4270,Travis,Grant,vcampbell@example.com,001-566-743-5500x9728,5536 Steven Forks Apt. 249,Kellystad,Idaho,46267,USA,2024-06-01,Premium,True
4271,Kristina,Woodard,judith05@example.com,9216675912,3485 Jennifer Crossing Suite 808,Port Amandaside,Ohio,47884,USA,2024-04-16,Standard,False
4272,Stacey,Cook,carla37@example.net,(990)525-1899x1069,9225 Mccarty Loop Suite 860,West Ashleyville,Vermont,46036,USA,2025-07-04,Premium,True
4273,Gabrielle,Escobar,nancyburgess@example.org,312.911.6107x3523,448 Brenda Mills Suite 555,West Monicaland,Arizona,50027,USA,2025-10-11,Premium,True
4274,Michele,Fisher,hlambert@example.org,991.873.7607,7774 Cynthia Fall Suite 488,East Stevenside,New Mexico,52393,USA,2025-09-07,Standard,False
4275,Glenda,Logan,fergusonbarbara@example.org,3432303176,83849 Alyssa Drive,Port Kenneth,Iowa,71133,USA,2024-11-15,Premium,False
4276,Nicholas,Martinez,hfernandez@example.com,546.614.5302,7477 Thompson Spur Suite 069,Jonesland,Rhode Island,14175,USA,2024-06-18,Premium,False
4277,John,Hobbs,davidcole@example.org,9549831229,8980 Robinson Fort,Ashleystad,Texas,32086,USA,2025-11-10,Basic,True
4278,Michaela,Sanchez,sydneysuarez@example.org,407-961-0984x393,063 Mcmillan Views,Port Michael,Iowa,89181,USA,2024-02-23,Premium,True
4279,Jacob,Williams,ryan86@example.org,(944)450-8116x2759,140 Kristen Fork,Jonathanside,Montana,04500,USA,2025-10-21,Basic,True
4280,Sarah,Mckinney,pperez@example.com,+1-272-540-3532x22523,20374 Thompson Glen Apt. 200,Port Ashley,Utah,80528,USA,2024-02-05,Premium,True
4281,Kimberly,Oconnor,jeanette75@example.com,922.229.9771x2855,723 Young Course,Coxfurt,Kansas,51039,USA,2025-06-10,Standard,False
4282,Taylor,Smith,kimberlywatkins@example.com,+1-244-699-4971x771,53334 Mark Circles,West Michelle,New Hampshire,88497,USA,2024-04-25,Standard,True
4283,Ronald,Rojas,jenkinscindy@example.net,5887519746,62196 Aguirre Route,South Mariemouth,North Dakota,48883,USA,2025-11-02,Basic,True
4284,Brian,Brown,shieldsmonica@example.net,242-499-7958x253,6683 Stephanie Glens,Lucashaven,Nevada,46850,USA,2024-10-18,Premium,True
4285,Robert,Phillips,finleybrandy@example.org,001-350-631-4109x8335,30504 Oconnor Extensions,Beardport,Hawaii,76137,USA,2024-08-01,Basic,True
4286,Christian,Mccoy,rodriguezamy@example.com,208.500.3146x84625,7592 Moran View Apt. 114,North Diana,Oregon,92884,USA,2024-10-18,Premium,False
4287,Ryan,Finley,aprice@example.com,001-308-961-6102x937,052 Robert Square,Lake Brooke,Louisiana,93597,USA,2024-12-15,Basic,False
4288,Cynthia,Ramirez,david80@example.org,(871)546-7578x14893,72277 David Pines Apt. 967,West Jessica,West Virginia,71399,USA,2025-10-17,Premium,True
4289,Pam,George,megan20@example.com,+1-519-711-5330,931 Turner Spring Suite 249,South Justin,Rhode Island,20225,USA,2025-02-04,Standard,True
4290,Robert,Chen,amycrawford@example.com,895.539.8219,57203 Travis Knolls Apt. 410,South Rebeccaburgh,Louisiana,85314,USA,2024-05-22,Basic,True
4291,David,Smith,bradley44@example.net,496.465.7035x8895,28504 Buckley Avenue Apt. 208,Fryfurt,Maryland,87048,USA,2025-10-26,Premium,True
4292,Joann,Bruce,deleonaaron@example.com,307-253-6353,5342 Mcguire Summit Suite 424,Grayborough,North Carolina,58969,USA,2025-05-18,Standard,True
4293,Michael,Ward,eddiecarroll@example.net,+1-477-684-2253x31845,60908 Reyes Junction,North Douglasmouth,Florida,63215,USA,2024-06-21,Basic,True
4294,Mark,Matthews,brendahoward@example.net,623-921-7657x225,0778 Jordan Turnpike,West Leslie,Maryland,49038,USA,2025-10-10,Basic,False
4295,Timothy,Cole,simmonslance@example.org,+1-729-274-2403,4525 Long Greens,Andreaton,Maryland,13373,USA,2025-05-12,Standard,True
4296,Kristopher,Robbins,mark12@example.org,766.944.7728x9415,9118 Mike Mountain Apt. 950,South Melissa,Wisconsin,46486,USA,2025-05-04,Basic,True
4297,Sergio,Alvarado,rogercastillo@example.net,275-649-6529x888,3000 Mark Ports,Jimenezfort,Georgia,81043,USA,2024-06-14,Premium,True
4298,Christina,Miller,thomasjohnson@example.net,+1-904-264-0457x99380,78514 Jonathan Street Suite 171,Davidstad,Tennessee,40080,USA,2025-07-28,Basic,True
4299,Jill,Case,pthomas@example.com,+1-625-724-7380x6973,519 Choi Garden,Lake Melindaborough,Virginia,62698,USA,2025-12-30,Standard,True
4300,Jose,Roberts,nancy13@example.com,+1-247-671-5539,23381 Calderon Station,New Baileyport,New Hampshire,60421,USA,2024-07-29,Standard,True
4301,Tracy,Green,collinslinda@example.org,546.531.9271,0593 Orozco Square Apt. 232,Campbellmouth,South Dakota,51053,USA,2025-09-26,Premium,True
4302,Austin,Clarke,christopher14@example.com,(877)451-0322x97510,8023 Smith Mountain Apt. 059,Port Christopherport,West Virginia,17665,USA,2024-10-18,Standard,True
4303,Kelly,Ellis,ablackwell@example.org,(571)752-0906,79035 Gordon Lane Apt. 401,South Diamond,Pennsylvania,80155,USA,2025-04-13,Basic,True
4304,Micheal,Mendoza,molly30@example.org,930-213-9700x7635,617 Daniel Loaf,Wangfort,Oklahoma,77248,USA,2025-01-24,Basic,True
4305,Andre,Armstrong,gholland@example.net,257-877-6606,5738 Nicholas Junctions,Port Renee,Wisconsin,16125,USA,2025-11-16,Basic,True
4306,Michelle,Nguyen,brownkevin@example.org,(463)584-5316x99508,196 Wilson Light,Lake Brandon,North Carolina,87869,USA,2026-01-15,Basic,False
4307,Drew,Young,ofitzgerald@example.net,(628)241-5996x863,642 Berger Forks,Jenkinsland,New Mexico,43469,USA,2024-02-06,Standard,True
4308,Amanda,Adkins,sharonhill@example.com,(943)715-5867,499 Sarah Avenue,East Dawn,Pennsylvania,84090,USA,2024-11-24,Basic,True
4309,John,Allen,brent97@example.org,(467)226-8260x716,5128 Grant Divide Suite 336,Philipmouth,Missouri,50999,USA,2024-12-09,Standard,True
4310,Tammy,Acevedo,ianguerrero@example.net,565-787-6119,48219 Costa Ford Suite 815,East Ann,Delaware,25826,USA,2024-02-13,Standard,True
4311,Alec,Morgan,fperry@example.org,393.272.2090x00165,408 Laura Port,New Natalie,Missouri,01899,USA,2025-10-15,Premium,True
4312,Molly,Fowler,olivia64@example.org,394.859.4060,655 Cooke Point,Washingtonberg,New Jersey,59071,USA,2026-01-23,Basic,True
4313,Lauren,Newman,wortega@example.net,(867)718-7204,690 Christine Hills Apt. 630,Lake Rodneymouth,Nebraska,86318,USA,2024-07-27,Basic,False
4314,Nicole,Burton,kelly69@example.org,001-520-796-6408x771,1337 Dustin Port,Vanessaberg,Idaho,53533,USA,2024-06-13,Premium,True
4315,Patrick,Berry,cferguson@example.com,001-742-347-2215x5223,1954 Caitlyn Falls Apt. 674,West Andrea,Louisiana,69828,USA,2025-06-09,Basic,True
4316,Denise,Wells,jennifer89@example.org,228-228-4783,32483 Blake Tunnel Suite 417,Lake Aliciaburgh,Illinois,43576,USA,2024-12-09,Standard,False
4317,Christopher,Jones,rhall@example.com,(505)523-1031x730,361 Bauer Route,South Brandyburgh,Nebraska,97707,USA,2025-10-19,Standard,True
4318,Jillian,Kline,tylerjames@example.org,323-252-3849x1098,957 Jason Mews Apt. 470,Tylerburgh,North Carolina,67701,USA,2025-01-18,Basic,True
4319,Jacob,Graves,imartinez@example.com,001-242-765-6335x3112,0752 Christopher Ramp Apt. 985,East Brianside,Delaware,84606,USA,2025-10-07,Basic,True
4320,Marc,Nelson,srodriguez@example.com,883-868-2039,5316 Jack Cliff,Port Garymouth,Massachusetts,71680,USA,2025-03-21,Basic,False
